Date,State,District,Maximum Temp(Celsius),Maximum Temp Departure from Normal(Celsius),Minimum Temp(Celsius),Minimum Temp Departure from Normal(Celsius),24 Hours Rainfall (mm),Relative Humidity at 0830 hrs (%),Relative Humidity at 1730 hrs (%),Todays Sunset (IST),Tommorows Sunrise (IST),Moonset (IST),Moonrise (IST)
2018-06-26,Rajasthan,Kota,39.1,1.0,26.2,-2.0,,70.0,52.0,0 days 19:22:00.000000000,0 days 05:40:00.000000000,0 days 03:30:00.000000000,0 days 16:56:00.000000000
2018-06-26,Rajasthan,Nagaur,,,,,,,,0 days 19:34:00.000000000,0 days 05:43:00.000000000,0 days 04:15:00.000000000,0 days 18:00:00.000000000
2018-06-26,Rajasthan,Pali,,,26.8,2.0,,82.0,,0 days 19:32:00.000000000,0 days 05:50:00.000000000,0 days 03:40:00.000000000,0 days 17:06:00.000000000
2018-06-26,Rajasthan,Pratapgarh,,,,,,,,0 days 19:23:00.000000000,0 days 05:47:00.000000000,0 days 03:36:00.000000000,0 days 16:58:00.000000000
2018-06-26,Rajasthan,Rajsamand,36.2,1.0,24.5,-1.0,6.6,94.0,89.0,0 days 19:29:00.000000000,0 days 05:50:00.000000000,0 days 03:39:00.000000000,0 days 17:03:00.000000000
2018-06-26,Rajasthan,Sawai Madhopur,,,25.0,-1.0,52.0,90.0,,0 days 19:20:00.000000000,0 days 05:36:00.000000000,0 days 03:26:00.000000000,0 days 16:53:00.000000000
2018-06-26,Rajasthan,Sikar,37.5,-1.0,23.5,-2.0,17.0,71.0,34.0,0 days 19:29:00.000000000,0 days 05:37:00.000000000,0 days 03:28:00.000000000,0 days 17:01:00.000000000
2018-06-26,Rajasthan,Sirohi,,,18.0,0.0,24.6,75.0,,0 days 19:32:00.000000000,0 days 05:53:00.000000000,0 days 04:22:00.000000000,0 days 17:59:00.000000000
2018-06-26,Rajasthan,Tonk,40.6,,26.1,,,69.0,41.0,0 days 19:23:00.000000000,0 days 05:36:00.000000000,0 days 03:27:00.000000000,0 days 16:56:00.000000000
2018-06-26,Rajasthan,Udaipur,36.2,1.0,24.5,-1.0,6.6,94.0,89.0,0 days 19:29:00.000000000,0 days 05:50:00.000000000,0 days 03:39:00.000000000,0 days 17:03:00.000000000
2018-06-26,Sikkim,East Sikkim,20.8,-1.0,17.6,0.0,1.6,96.0,96.0,0 days 18:34:00.000000000,0 days 04:42:00.000000000,0 days 02:32:00.000000000,0 days 16:05:00.000000000
2018-06-26,Sikkim,North Sikkim,,,8.0,,4.0,,,0 days 18:34:00.000000000,0 days 04:42:00.000000000,0 days 02:32:00.000000000,0 days 16:05:00.000000000
2018-06-26,Sikkim,South Sikkim,,,,,,,,0 days 18:34:00.000000000,0 days 04:42:00.000000000,0 days 02:32:00.000000000,0 days 16:05:00.000000000
2018-06-26,Sikkim,West Sikkim,,,,,8.2,,,0 days 18:34:00.000000000,0 days 04:42:00.000000000,0 days 02:32:00.000000000,0 days 16:05:00.000000000
2018-06-26,Tamil Nadu,Ariyalur,38.5,2.0,27.0,-1.0,,55.0,31.0,0 days 18:40:00.000000000,0 days 05:55:00.000000000,0 days 04:18:00.000000000,0 days 17:13:00.000000000
2018-06-26,Tamil Nadu,Chennai,35.6,-1.0,28.4,1.0,,56.0,58.0,0 days 18:39:00.000000000,0 days 05:46:00.000000000,0 days 04:09:00.000000000,0 days 17:10:00.000000000
2018-06-26,Tamil Nadu,Coimbatore,32.5,1.0,21.6,-1.0,0.8,84.0,80.0,0 days 18:48:00.000000000,0 days 06:02:00.000000000,0 days 04:25:00.000000000,0 days 17:21:00.000000000
2018-06-26,Tamil Nadu,Cuddalore,38.3,1.0,25.5,-1.0,,60.0,77.0,0 days 18:38:00.000000000,0 days 05:49:00.000000000,0 days 04:12:00.000000000,0 days 17:10:00.000000000
2018-06-26,Tamil Nadu,Dharmapuri,34.6,1.0,23.8,1.0,,61.0,39.0,0 days 18:46:00.000000000,0 days 05:56:00.000000000,0 days 04:19:00.000000000,0 days 17:18:00.000000000
2018-06-26,Tamil Nadu,Dindigul,19.0,0.0,12.0,0.0,,64.0,90.0,0 days 18:44:00.000000000,0 days 06:01:00.000000000,0 days 04:23:00.000000000,0 days 17:17:00.000000000
2018-06-26,Tamil Nadu,Erode,22.5,0.0,15.7,1.0,1.8,72.0,90.0,0 days 18:50:00.000000000,0 days 06:01:00.000000000,0 days 04:25:00.000000000,0 days 07:22:00.000000000
2018-06-26,Tamil Nadu,Kancheepuram,35.6,-1.0,28.4,1.0,,56.0,58.0,0 days 18:39:00.000000000,0 days 05:46:00.000000000,0 days 04:09:00.000000000,0 days 17:10:00.000000000
2018-06-26,Tamil Nadu,Kanniyakumari,29.6,0.0,24.0,-1.0,2.2,81.0,93.0,0 days 18:40:00.000000000,0 days 06:05:00.000000000,0 days 04:00:00.000000000,0 days 17:14:00.000000000
2018-06-26,Tamil Nadu,Karur,38.5,2.0,27.0,-1.0,,55.0,31.0,0 days 18:40:00.000000000,0 days 05:55:00.000000000,0 days 04:18:00.000000000,0 days 17:13:00.000000000
2018-06-26,Tamil Nadu,Krishnagiri,34.6,1.0,23.8,1.0,,61.0,39.0,0 days 18:46:00.000000000,0 days 05:56:00.000000000,0 days 04:19:00.000000000,0 days 17:18:00.000000000
2018-06-26,Tamil Nadu,Madurai,38.0,1.0,26.7,0.0,,60.0,42.0,0 days 18:41:00.000000000,0 days 06:00:00.000000000,0 days 04:22:00.000000000,0 days 17:14:00.000000000
2018-06-26,Tamil Nadu,Nagappattinam,38.4,2.0,27.5,0.0,,53.0,57.0,0 days 18:35:00.000000000,0 days 05:53:00.000000000,0 days 04:13:00.000000000,0 days 17:08:00.000000000
2018-06-26,Tamil Nadu,Namakkal,36.1,1.0,24.5,1.0,,72.0,42.0,0 days 18:44:00.000000000,0 days 05:56:00.000000000,0 days 04:19:00.000000000,0 days 17:17:00.000000000
2018-06-26,Tamil Nadu,Perambalur,38.5,2.0,27.0,-1.0,,55.0,31.0,0 days 18:40:00.000000000,0 days 05:55:00.000000000,0 days 04:18:00.000000000,0 days 17:13:00.000000000
2018-06-26,Tamil Nadu,Pudukkottai,38.5,2.0,27.0,-1.0,,55.0,31.0,0 days 18:40:00.000000000,0 days 05:55:00.000000000,0 days 04:18:00.000000000,0 days 17:13:00.000000000
2018-06-26,Tamil Nadu,Ramanathapuram,36.25,1.5,27.5,0.0,,67.5,59.0,0 days 18:37:30.000000000,0 days 05:56:00.000000000,0 days 04:18:00.000000000,0 days 17:10:30.000000000
2018-06-26,Tamil Nadu,Salem,36.1,1.0,24.5,1.0,,72.0,42.0,0 days 18:44:00.000000000,0 days 05:56:00.000000000,0 days 04:19:00.000000000,0 days 17:17:00.000000000
2018-06-26,Tamil Nadu,Sivaganga,38.0,1.0,26.7,0.0,,60.0,42.0,0 days 18:41:00.000000000,0 days 06:00:00.000000000,0 days 04:22:00.000000000,0 days 17:14:00.000000000
2018-06-26,Tamil Nadu,Thanjavur,38.5,2.0,27.0,-1.0,,55.0,31.0,0 days 18:40:00.000000000,0 days 05:55:00.000000000,0 days 04:18:00.000000000,0 days 17:13:00.000000000
2018-06-26,Tamil Nadu,The Nilgiris,22.5,0.0,15.7,1.0,1.8,72.0,90.0,0 days 18:50:00.000000000,0 days 06:01:00.000000000,0 days 04:25:00.000000000,0 days 07:22:00.000000000
2018-06-26,Tamil Nadu,Theni,19.0,0.0,12.0,0.0,,64.0,90.0,0 days 18:44:00.000000000,0 days 06:01:00.000000000,0 days 04:23:00.000000000,0 days 17:17:00.000000000
2018-06-26,Tamil Nadu,Thiruvallur,35.6,-1.0,28.4,1.0,,56.0,58.0,0 days 18:39:00.000000000,0 days 05:46:00.000000000,0 days 04:09:00.000000000,0 days 17:10:00.000000000
2018-06-26,Tamil Nadu,Thiruvarur,38.4,2.0,27.5,0.0,,53.0,57.0,0 days 18:35:00.000000000,0 days 05:53:00.000000000,0 days 04:13:00.000000000,0 days 17:08:00.000000000
2018-06-26,Tamil Nadu,Thoothukkudi,34.2,-2.0,27.4,1.0,,58.0,50.0,0 days 18:41:00.000000000,0 days 06:03:00.000000000,0 days 04:25:00.000000000,0 days 17:14:00.000000000
2018-06-26,Tamil Nadu,Tiruchirappalli,38.5,2.0,27.0,-1.0,,55.0,31.0,0 days 18:40:00.000000000,0 days 05:55:00.000000000,0 days 04:18:00.000000000,0 days 17:13:00.000000000
2018-06-26,Tamil Nadu,Tirunelveli,34.2,-2.0,27.4,1.0,,58.0,50.0,0 days 18:41:00.000000000,0 days 06:03:00.000000000,0 days 04:25:00.000000000,0 days 17:14:00.000000000
2018-06-26,Tamil Nadu,Tiruppur,32.5,1.0,21.6,-1.0,0.8,84.0,80.0,0 days 18:48:00.000000000,0 days 06:02:00.000000000,0 days 04:25:00.000000000,0 days 17:21:00.000000000
2018-06-26,Tamil Nadu,Tiruvannamalai,36.2,0.0,26.2,1.0,,61.0,50.0,0 days 18:43:00.000000000,0 days 05:50:00.000000000,0 days 04:13:00.000000000,0 days 17:14:00.000000000
2018-06-26,Tamil Nadu,Vellore,36.2,0.0,26.2,1.0,,61.0,50.0,0 days 18:43:00.000000000,0 days 05:50:00.000000000,0 days 04:13:00.000000000,0 days 17:14:00.000000000
2018-06-26,Tamil Nadu,Viluppuram,38.3,1.0,25.5,-1.0,,60.0,77.0,0 days 18:38:00.000000000,0 days 05:49:00.000000000,0 days 04:12:00.000000000,0 days 17:10:00.000000000
2018-06-26,Tamil Nadu,Virudunagar,38.0,1.0,26.7,0.0,,60.0,42.0,0 days 18:41:00.000000000,0 days 06:00:00.000000000,0 days 04:22:00.000000000,0 days 17:14:00.000000000
2018-06-26,Telangana,Adilabad,34.6,1.0,26.2,0.0,,58.0,54.0,0 days 18:53:00.000000000,0 days 05:37:00.000000000,0 days 04:04:00.000000000,0 days 17:22:00.000000000
2018-06-26,Telangana,Hyderabad,33.2,0.0,23.7,1.0,,77.0,57.0,0 days 18:54:00.000000000,0 days 05:44:00.000000000,0 days 04:10:00.000000000,0 days 17:24:00.000000000
2018-06-26,Telangana,Karimnagar,34.6,1.0,26.2,0.0,,58.0,54.0,0 days 18:53:00.000000000,0 days 05:37:00.000000000,0 days 04:04:00.000000000,0 days 17:22:00.000000000
2018-06-26,Telangana,Khammam,39.0,3.0,28.0,2.0,,57.0,40.0,0 days 18:43:00.000000000,0 days 05:36:00.000000000,0 days 04:02:00.000000000,0 days 17:13:00.000000000
2018-06-26,Telangana,Mahbubnagar,36.5,2.0,26.2,1.0,,64.0,35.0,0 days 18:52:00.000000000,0 days 05:49:00.000000000,0 days 04:14:00.000000000,0 days 17:23:00.000000000
2018-06-26,Telangana,Medak,33.2,0.0,23.7,1.0,,77.0,57.0,0 days 18:54:00.000000000,0 days 05:44:00.000000000,0 days 04:10:00.000000000,0 days 17:24:00.000000000
2018-06-26,Telangana,Nalgonda,33.2,0.0,23.7,1.0,,77.0,57.0,0 days 18:54:00.000000000,0 days 05:44:00.000000000,0 days 04:10:00.000000000,0 days 17:24:00.000000000
2018-06-26,Telangana,Nizamabad,32.9,-1.0,25.2,1.0,,70.0,58.0,0 days 18:58:00.000000000,0 days 05:43:00.000000000,0 days 04:10:00.000000000,0 days 17:27:00.000000000
2018-06-26,Telangana,Ranga Reddy,33.2,0.0,23.7,1.0,,77.0,57.0,0 days 18:54:00.000000000,0 days 05:44:00.000000000,0 days 04:10:00.000000000,0 days 17:24:00.000000000
2018-06-26,Telangana,Warangal,35.5,1.0,25.5,-1.0,,70.0,45.0,0 days 18:51:00.000000000,0 days 05:38:00.000000000,0 days 04:05:00.000000000,0 days 17:20:00.000000000
2018-06-26,Tripura,Dhalai,,,,,,,,0 days 18:13:00.000000000,0 days 04:37:00.000000000,0 days 03:05:00.000000000,0 days 16:38:00.000000000
2018-06-26,Tripura,Gomati,30.8,-1.0,26.0,1.0,0.8,83.0,85.0,0 days 18:16:00.000000000,0 days 04:40:00.000000000,0 days 03:08:00.000000000,0 days 16:41:00.000000000
2018-06-26,Tripura,Khowai,30.8,-1.0,26.0,1.0,0.8,83.0,85.0,0 days 18:16:00.000000000,0 days 04:40:00.000000000,0 days 03:08:00.000000000,0 days 16:41:00.000000000
2018-06-26,Tripura,North Tripura,,,,,,,,0 days 18:13:00.000000000,0 days 04:37:00.000000000,0 days 03:05:00.000000000,0 days 16:38:00.000000000
2018-06-26,Tripura,Sipahijala,30.8,-1.0,26.0,1.0,0.8,83.0,85.0,0 days 18:16:00.000000000,0 days 04:40:00.000000000,0 days 03:08:00.000000000,0 days 16:41:00.000000000
2018-06-26,Tripura,South Tripura,30.8,-1.0,26.0,1.0,0.8,83.0,85.0,0 days 18:16:00.000000000,0 days 04:40:00.000000000,0 days 03:08:00.000000000,0 days 16:41:00.000000000
2018-06-26,Tripura,Unokoti,,,,,,,,0 days 18:13:00.000000000,0 days 04:37:00.000000000,0 days 03:05:00.000000000,0 days 16:38:00.000000000
2018-06-26,Tripura,West Tripura,30.8,-1.0,26.0,1.0,0.8,83.0,85.0,0 days 18:16:00.000000000,0 days 04:40:00.000000000,0 days 03:08:00.000000000,0 days 16:41:00.000000000
2018-06-26,Uttar Pradesh,Agra,,,27.2,3.0,2.8,96.0,,0 days 19:17:00.000000000,0 days 05:26:00.000000000,0 days 04:40:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Aligarh,42.8,6.0,30.0,3.0,,60.0,37.0,0 days 19:18:00.000000000,0 days 05:24:00.000000000,0 days 04:38:00.000000000,0 days 18:35:00.000000000
2018-06-26,Uttar Pradesh,Allahabad,44.3,8.0,28.6,1.0,,72.0,34.0,0 days 18:57:00.000000000,0 days 05:15:00.000000000,0 days 04:28:00.000000000,0 days 18:15:00.000000000
2018-06-26,Uttar Pradesh,Ambedkar Nagar,42.6,7.0,26.4,6.0,,77.0,40.0,0 days 18:58:00.000000000,0 days 05:12:00.000000000,0 days 04:25:00.000000000,0 days 18:15:00.000000000
2018-06-26,Uttar Pradesh,Amethi,42.4,,29.3,,,54.0,33.0,0 days 19:01:00.000000000,0 days 05:15:00.000000000,0 days 05:14:00.000000000,0 days 18:18:00.000000000
2018-06-26,Uttar Pradesh,Amroha,,,30.4,4.0,,47.0,,0 days 19:17:00.000000000,0 days 05:19:00.000000000,0 days 04:33:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Auraiya,42.4,6.0,28.0,1.0,,73.0,40.0,0 days 19:05:00.000000000,0 days 05:18:00.000000000,0 days 04:31:00.000000000,0 days 18:23:00.000000000
2018-06-26,Uttar Pradesh,Azamgarh,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Baghpat,42.1,5.0,29.8,2.0,,,,0 days 19:23:00.000000000,0 days 05:25:00.000000000,0 days 04:40:00.000000000,0 days 17:48:00.000000000
2018-06-26,Uttar Pradesh,Bahraich,41.6,7.0,26.0,-1.0,,76.0,37.0,0 days 19:03:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:20:00.000000000
2018-06-26,Uttar Pradesh,Ballia,,,26.3,0.0,,83.0,,,,,
2018-06-26,Uttar Pradesh,Balrampur,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Banda,43.8,7.0,,,,66.0,48.0,0 days 19:03:00.000000000,0 days 05:20:00.000000000,0 days 04:33:00.000000000,0 days 18:21:00.000000000
2018-06-26,Uttar Pradesh,Barabanki,42.3,7.0,29.4,3.0,,55.0,31.0,0 days 19:04:00.000000000,0 days 05:15:00.000000000,0 days 04:29:00.000000000,0 days 18:21:00.000000000
2018-06-26,Uttar Pradesh,Bareilly,43.0,7.0,27.9,1.0,,65.0,30.0,0 days 19:14:00.000000000,0 days 05:17:00.000000000,0 days 04:32:00.000000000,0 days 18:30:00.000000000
2018-06-26,Uttar Pradesh,Basti,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Bijnor,,,23.7,,,79.0,,0 days 19:24:00.000000000,0 days 05:18:00.000000000,0 days 04:33:00.000000000,0 days 17:48:00.000000000
2018-06-26,Uttar Pradesh,Budaun,43.0,7.0,27.9,1.0,,65.0,30.0,0 days 19:14:00.000000000,0 days 05:17:00.000000000,0 days 04:32:00.000000000,0 days 18:30:00.000000000
2018-06-26,Uttar Pradesh,Bulandshahr,42.8,6.0,30.0,3.0,,60.0,37.0,0 days 19:18:00.000000000,0 days 05:24:00.000000000,0 days 04:38:00.000000000,0 days 18:35:00.000000000
2018-06-26,Uttar Pradesh,Chandauli,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Chitrakoot,40.7,,28.8,,,61.0,38.0,,,,
2018-06-26,Uttar Pradesh,Deoria,,,26.3,0.0,,83.0,,,,,
2018-06-26,Uttar Pradesh,Etah,,,27.2,3.0,2.8,96.0,,0 days 19:17:00.000000000,0 days 05:26:00.000000000,0 days 04:40:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Etawah,,,27.2,3.0,2.8,96.0,,0 days 19:17:00.000000000,0 days 05:26:00.000000000,0 days 04:40:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Faizabad,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Farrukhabad,42.8,8.0,29.7,4.0,,59.0,28.0,0 days 19:10:00.000000000,0 days 05:17:00.000000000,0 days 04:31:00.000000000,0 days 18:27:00.000000000
2018-06-26,Uttar Pradesh,Fatehpur,42.4,6.0,28.0,1.0,,73.0,40.0,0 days 19:05:00.000000000,0 days 05:18:00.000000000,0 days 04:31:00.000000000,0 days 18:23:00.000000000
2018-06-26,Uttar Pradesh,Firozabad,,,27.2,3.0,2.8,96.0,,0 days 19:17:00.000000000,0 days 05:26:00.000000000,0 days 04:40:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Gautam Buddha Nagar,42.7,,30.7,,,70.0,40.0,0 days 19:22:00.000000000,0 days 05:26:00.000000000,0 days 03:59:00.000000000,0 days 17:48:00.000000000
2018-06-26,Uttar Pradesh,Ghaziabad,42.9,5.0,30.2,2.0,,54.0,26.0,0 days 19:23:00.000000000,0 days 05:25:00.000000000,0 days 04:40:00.000000000,0 days 17:48:00.000000000
2018-06-26,Uttar Pradesh,Ghazipur,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Gonda,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Gorakhpur,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Hamirpur,43.8,7.0,,,,66.0,48.0,0 days 19:03:00.000000000,0 days 05:20:00.000000000,0 days 04:33:00.000000000,0 days 18:21:00.000000000
2018-06-26,Uttar Pradesh,Hapur,40.9,5.0,29.3,3.0,,62.0,40.0,0 days 19:22:00.000000000,0 days 05:23:00.000000000,0 days 04:38:00.000000000,0 days 18:39:00.000000000
2018-06-26,Uttar Pradesh,Hardoi,41.6,7.0,30.6,4.0,,45.0,32.0,0 days 19:08:00.000000000,0 days 05:17:00.000000000,0 days 04:30:00.000000000,0 days 18:25:00.000000000
2018-06-26,Uttar Pradesh,Hathras,42.8,6.0,30.0,3.0,,60.0,37.0,0 days 19:18:00.000000000,0 days 05:24:00.000000000,0 days 04:38:00.000000000,0 days 18:35:00.000000000
2018-06-26,Uttar Pradesh,Jalaun,42.4,6.0,28.0,1.0,,73.0,40.0,0 days 19:05:00.000000000,0 days 05:18:00.000000000,0 days 04:31:00.000000000,0 days 18:23:00.000000000
2018-06-26,Uttar Pradesh,Jaunpur,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Jhansi,41.2,3.0,27.0,1.0,1.0,66.0,53.0,0 days 19:10:00.000000000,0 days 05:27:00.000000000,0 days 04:41:00.000000000,0 days 18:28:00.000000000
2018-06-26,Uttar Pradesh,Kannauj,41.6,7.0,30.6,4.0,,45.0,32.0,0 days 19:08:00.000000000,0 days 05:17:00.000000000,0 days 04:30:00.000000000,0 days 18:25:00.000000000
2018-06-26,Uttar Pradesh,Kanpur Dehat,42.4,6.0,28.0,1.0,,73.0,40.0,0 days 19:05:00.000000000,0 days 05:18:00.000000000,0 days 04:31:00.000000000,0 days 18:23:00.000000000
2018-06-26,Uttar Pradesh,Kanpur Nagar,42.4,6.0,28.0,1.0,,73.0,40.0,0 days 19:05:00.000000000,0 days 05:18:00.000000000,0 days 04:31:00.000000000,0 days 18:23:00.000000000
2018-06-26,Uttar Pradesh,Kasganj,42.8,6.0,30.0,3.0,,60.0,37.0,0 days 19:18:00.000000000,0 days 05:24:00.000000000,0 days 04:38:00.000000000,0 days 18:35:00.000000000
2018-06-26,Uttar Pradesh,Kaushambi,44.3,8.0,28.6,1.0,,72.0,34.0,0 days 18:57:00.000000000,0 days 05:15:00.000000000,0 days 04:28:00.000000000,0 days 18:15:00.000000000
2018-06-26,Uttar Pradesh,Kushinagar,,,,,,,,,,,
2018-06-26,Uttar Pradesh,Lakhimpur Kheri,42.8,8.0,29.7,4.0,,59.0,28.0,0 days 19:10:00.000000000,0 days 05:17:00.000000000,0 days 04:31:00.000000000,0 days 18:27:00.000000000
2018-06-26,Uttar Pradesh,Lalitpur,41.2,3.0,27.0,1.0,1.0,66.0,53.0,0 days 19:10:00.000000000,0 days 05:27:00.000000000,0 days 04:41:00.000000000,0 days 18:28:00.000000000
2018-06-26,Uttar Pradesh,Lucknow,42.3,7.0,29.4,3.0,,55.0,31.0,0 days 19:04:00.000000000,0 days 05:15:00.000000000,0 days 04:29:00.000000000,0 days 18:21:00.000000000
2018-06-26,Uttar Pradesh,Maharajganj,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Mahoba,43.8,7.0,,,,66.0,48.0,0 days 19:03:00.000000000,0 days 05:20:00.000000000,0 days 04:33:00.000000000,0 days 18:21:00.000000000
2018-06-26,Uttar Pradesh,Mainpuri,,,27.2,3.0,2.8,96.0,,0 days 19:17:00.000000000,0 days 05:26:00.000000000,0 days 04:40:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Mathura,,,27.2,3.0,2.8,96.0,,0 days 19:17:00.000000000,0 days 05:26:00.000000000,0 days 04:40:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Mau,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Meerut,40.9,5.0,29.3,3.0,,62.0,40.0,0 days 19:22:00.000000000,0 days 05:23:00.000000000,0 days 04:38:00.000000000,0 days 18:39:00.000000000
2018-06-26,Uttar Pradesh,Mirzapur,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Moradabad,,,30.4,4.0,,47.0,,0 days 19:17:00.000000000,0 days 05:19:00.000000000,0 days 04:33:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Muzaffarnagar,40.0,6.0,25.9,1.0,,62.0,37.0,0 days 19:23:00.000000000,0 days 05:22:00.000000000,0 days 04:37:00.000000000,0 days 18:40:00.000000000
2018-06-26,Uttar Pradesh,Pilibhit,38.9,5.0,28.0,3.0,,71.0,43.0,0 days 19:15:00.000000000,0 days 05:16:00.000000000,0 days 04:30:00.000000000,0 days 17:40:00.000000000
2018-06-26,Uttar Pradesh,Pratapgarh,42.6,7.0,26.4,6.0,,77.0,40.0,0 days 18:58:00.000000000,0 days 05:12:00.000000000,0 days 04:25:00.000000000,0 days 18:15:00.000000000
2018-06-26,Uttar Pradesh,Rae Bareli,42.4,,29.3,,,54.0,33.0,0 days 19:01:00.000000000,0 days 05:15:00.000000000,0 days 05:14:00.000000000,0 days 18:18:00.000000000
2018-06-26,Uttar Pradesh,Rampur,,,30.4,4.0,,47.0,,0 days 19:17:00.000000000,0 days 05:19:00.000000000,0 days 04:33:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Saharanpur,40.0,6.0,25.9,1.0,,62.0,37.0,0 days 19:23:00.000000000,0 days 05:22:00.000000000,0 days 04:37:00.000000000,0 days 18:40:00.000000000
2018-06-26,Uttar Pradesh,Sambhal,,,30.4,4.0,,47.0,,0 days 19:17:00.000000000,0 days 05:19:00.000000000,0 days 04:33:00.000000000,0 days 18:34:00.000000000
2018-06-26,Uttar Pradesh,Sant Kabir Nagar,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Sant Ravi Das Nagar,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Shahjahanpur,42.8,8.0,29.7,4.0,,59.0,28.0,0 days 19:10:00.000000000,0 days 05:17:00.000000000,0 days 04:31:00.000000000,0 days 18:27:00.000000000
2018-06-26,Uttar Pradesh,Shamli,40.0,4.0,24.0,-2.0,35.0,77.0,34.0,0 days 19:26:00.000000000,0 days 05:24:00.000000000,0 days 03:57:00.000000000,0 days 17:51:00.000000000
2018-06-26,Uttar Pradesh,Shravasti,41.6,7.0,26.0,-1.0,,76.0,37.0,0 days 19:03:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:20:00.000000000
2018-06-26,Uttar Pradesh,Siddharth Nagar,,,,,,,,0 days 18:59:00.000000000,0 days 05:10:00.000000000,0 days 04:24:00.000000000,0 days 18:16:00.000000000
2018-06-26,Uttar Pradesh,Sitapur,41.6,7.0,30.6,4.0,,45.0,32.0,0 days 19:08:00.000000000,0 days 05:17:00.000000000,0 days 04:30:00.000000000,0 days 18:25:00.000000000
2018-06-26,Uttar Pradesh,Sonbhadra,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
2018-06-26,Uttar Pradesh,Sultanpur,42.6,7.0,26.4,6.0,,77.0,40.0,0 days 18:58:00.000000000,0 days 05:12:00.000000000,0 days 04:25:00.000000000,0 days 18:15:00.000000000
2018-06-26,Uttar Pradesh,Unnao,42.4,6.0,28.0,1.0,,73.0,40.0,0 days 19:05:00.000000000,0 days 05:18:00.000000000,0 days 04:31:00.000000000,0 days 18:23:00.000000000
2018-06-26,Uttar Pradesh,Varanasi,42.4,6.0,29.4,2.0,0.3,74.0,41.0,0 days 18:53:00.000000000,0 days 05:10:00.000000000,0 days 04:23:00.000000000,0 days 18:10:00.000000000
